T3-0380	露洁求情愿随行归队	Distance Mute	第248话 「魔石人类」与艾徳 / block_id md-0140
T3-0383	艾德启动世界树觉醒城堡	Wood·Growth | Wood·Ymir Kingdam | Trees·Contact	第249话 作为宰相的自己 / block_id md-0160
T3-0387	阳滝暴走冻结施术	冻结	第252话 再会的継続 / block_id md-0172
T3-0388	使徒西斯现身话当年	过载	第252话 再会的継続 / block_id md-0174
T3-0389	西斯揭秘阳滝成水之理	世界奉还阵 | 魔力变换 | 魔石化	第252话 再会的継続 / block_id md-0178
T3-0392	诺斯菲透明现身高呼决斗	Light·Llaria | 咒印	第253话 交流 / block_id md-0184
T3-0393	艾德巨人决斗始动	次元斩裂剑 | Light·Llaria	第253话 交流 / block_id md-0187
T3-0395	咒木封杀涡波次元魔术	咒印	第254话 佩艾希亚城的决闘 / block_id md-0190
T3-0396	艾德以植物战术困涡波	吸魔圣木 | 噬石常春藤 | 金刺毒花 | 亚流体术	第255话 艾徳的战闘方式 / block_id md-0195
T3-0397	涡波碾压艾德拳斗	Distance Mute | 亚流体术	第256话 第四十之试练「自狱」 / block_id md-0200
T3-0399	艾德咏唱王落土自炼	王■落土 | 对始祖封印魔方阵	第256话 第四十之试练「自狱」 / block_id md-0208
T3-0400	三重封印魔方阵困始祖	对始祖封印魔方阵	第257话 无名的孩子的—— / block_id md-0210
T3-0401	露洁魔人化冲破封印	魔人返还	第257话 无名的孩子的—— / block_id md-0210
T3-0403	艾德寻回自我回归弟弟	对始祖封印魔方阵	第258话 千百零八年铸此绝不轻薄之集大成 / block_id md-0218
T3-0405	缇缇迎战支配之王暴雪	incantation_冻结·Niflheimr | incantation_Wind·Umbrella	话:第259话 / block_id md-0223~md-0226
T3-0406	诺斯菲现身道别缇缇	incantation_次元魔术『连接』 | guardian_60_诺斯菲	话:第259话 / block_id md-0227
T3-0408	艾德宣言佩艾希亚即40层	guardian_40_艾德 | guardian_40_缇缇	话:第259话 / block_id md-0231
T3-0409	共鸣魔法樱童乐土终结支配王	incantation_樱童乐土(Ide·And·Titi) | incantation_■道落土(Lord·Of·Lord) | incantation_王■落土(Lost·Vi·EithéA) | incantation_Remove·Field	话:第260话 / block_id md-0236~md-0239
T3-0411	次元之冬封印使徒西斯	incantation_次元之冬 | incantation_过密次元的真冬 | incantation_DistanceMute	话:第261话 / block_id md-0242~md-0245
T3-0413	姐弟化作守护者魔石	incantation_樱童乐土	话:第262话 / block_id md-0246~md-0248
T3-0415	缇亚坦白一年前逃离	incantation_DistanceMute	话:第264话 / block_id md-0257~md-0259
T3-0416	定计接玛利亚唤醒阳滝	incantation_世界奉还阵	话:第264话 / block_id md-0262~md-0264
T3-0417	诺斯菲立志回60层备战	guardian_60_诺斯菲 | relife_northfield | incantation_次元魔术『连接』	话:诺斯菲其一 / block_id md-0265~md-0267
T3-0421	81层遗迹战赫尔克·贝希摩斯	incantation_flame_arrow_缇亚	话:第348话 真冬之梦 / block_id md-0006
T3-0424	涡波施展前日谭过去视阅览千年前真相	incantation_次元决战演算前日谭_过去视	话:第348话 真冬之梦 / block_id md-0008
T3-0427	咏唱祝福启新程为缇亚送别	incantation_祝福启新程	第355话 直至一人不留 / block_id md-0037
T3-0430	迷宫八十五层攻略完成	incantation_世界炎蛇	话:第356话 异世界的居所 / block_id md-0042
T3-0432	返航劳拉维亚史诗探索者本部	incantation_Dimension | incantation_Vibration | incantation_Connection	话:第356话 异世界的居所 / block_id md-0042
T3-0436	天剑诺亚降世填补记忆拼图	incantation_Distance_Mute	话:第357话 置身幕后 / block_id md-0046
T3-0438	魔石线上血滴强制发动过去视	incantation_次元决战演算_前日谭	话:第357话 置身幕后 / block_id md-0046
